0.0207105,10,49152,16
0.0181213,10,49152,16
0.00211694,10,49152,16
0.00198516,10,49152,16
0.00203443,10,49152,16
0.0176178,10,49152,16
0.00228729,10,49152,16
0.00202832,10,49152,16
0.0318952,10,49152,16
0.00207829,10,49152,16
0.0166608,100,49152,16
0.0197878,100,49152,16
0.00636628,100,49152,16
0.0251454,100,49152,16
0.0180397,100,49152,16
0.0115151,100,49152,16
0.0216736,100,49152,16
0.0149209,100,49152,16
0.00600342,100,49152,16
0.0198726,100,49152,16
0.0461148,1000,49152,16
0.0468806,1000,49152,16
0.0479055,1000,49152,16
0.0468238,1000,49152,16
0.0543552,1000,49152,16
0.0578167,1000,49152,16
0.045453,1000,49152,16
0.0718326,1000,49152,16
0.074714,1000,49152,16
0.0452816,1000,49152,16
0.42601,10000,49152,16
0.42361,10000,49152,16
0.423902,10000,49152,16
0.433213,10000,49152,16
0.434778,10000,49152,16
0.42487,10000,49152,16
0.423887,10000,49152,16
0.424499,10000,49152,16
0.425239,10000,49152,16
0.423195,10000,49152,16
4.23223,100000,49152,16
4.24463,100000,49152,16
4.25632,100000,49152,16
4.26447,100000,49152,16
4.26663,100000,49152,16
4.23758,100000,49152,16
4.24215,100000,49152,16
4.22738,100000,49152,16
4.23034,100000,49152,16
4.25075,100000,49152,16
