0.00271315,10,49152,4
0.00278095,10,49152,4
0.00250658,10,49152,4
0.00275982,10,49152,4
0.00248585,10,49152,4
0.00239113,10,49152,4
0.00277138,10,49152,4
0.00258607,10,49152,4
0.00270399,10,49152,4
0.00250365,10,49152,4
0.0166012,100,49152,4
0.0173385,100,49152,4
0.0165085,100,49152,4
0.0165404,100,49152,4
0.016393,100,49152,4
0.0163774,100,49152,4
0.0164032,100,49152,4
0.0167907,100,49152,4
0.0163746,100,49152,4
0.0165775,100,49152,4
0.154014,1000,49152,4
0.155715,1000,49152,4
0.154912,1000,49152,4
0.158524,1000,49152,4
0.154028,1000,49152,4
0.155247,1000,49152,4
0.155849,1000,49152,4
0.15549,1000,49152,4
0.154555,1000,49152,4
0.155406,1000,49152,4
1.5446,10000,49152,4
1.52877,10000,49152,4
1.53544,10000,49152,4
1.5317,10000,49152,4
1.52654,10000,49152,4
1.53159,10000,49152,4
1.53231,10000,49152,4
1.53602,10000,49152,4
1.54071,10000,49152,4
1.5327,10000,49152,4
15.2828,100000,49152,4
15.3379,100000,49152,4
15.4483,100000,49152,4
15.2785,100000,49152,4
15.2625,100000,49152,4
15.3104,100000,49152,4
15.3672,100000,49152,4
15.3676,100000,49152,4
15.2829,100000,49152,4
15.3045,100000,49152,4
