0.00209672,10,49152,8
0.00197108,10,49152,8
0.00726616,10,49152,8
0.00176628,10,49152,8
0.00198171,10,49152,8
0.00234434,10,49152,8
0.00185218,10,49152,8
0.00192808,10,49152,8
0.00198521,10,49152,8
0.00199038,10,49152,8
0.0104171,100,49152,8
0.00949399,100,49152,8
0.00930593,100,49152,8
0.0090772,100,49152,8
0.00970978,100,49152,8
0.0101374,100,49152,8
0.00972474,100,49152,8
0.00948683,100,49152,8
0.00924554,100,49152,8
0.00955882,100,49152,8
0.0806198,1000,49152,8
0.0800425,1000,49152,8
0.0805321,1000,49152,8
0.0808208,1000,49152,8
0.0804808,1000,49152,8
0.0840806,1000,49152,8
0.0811519,1000,49152,8
0.0807563,1000,49152,8
0.0803627,1000,49152,8
0.0804538,1000,49152,8
0.791901,10000,49152,8
0.80033,10000,49152,8
0.796073,10000,49152,8
0.799863,10000,49152,8
0.799034,10000,49152,8
0.794294,10000,49152,8
0.796962,10000,49152,8
0.802982,10000,49152,8
0.799233,10000,49152,8
0.800776,10000,49152,8
8.01623,100000,49152,8
7.96705,100000,49152,8
7.9661,100000,49152,8
7.95334,100000,49152,8
7.93178,100000,49152,8
7.93613,100000,49152,8
7.91976,100000,49152,8
7.95188,100000,49152,8
7.98017,100000,49152,8
7.93508,100000,49152,8
