0.002961,10,24576,1
0.002901,10,24576,1
0.002899,10,24576,1
0.002911,10,24576,1
0.002898,10,24576,1
0.002900,10,24576,1
0.002916,10,24576,1
0.002938,10,24576,1
0.002919,10,24576,1
0.002903,10,24576,1
0.029152,100,24576,1
0.029096,100,24576,1
0.029175,100,24576,1
0.028994,100,24576,1
0.029192,100,24576,1
0.029121,100,24576,1
0.029081,100,24576,1
0.029055,100,24576,1
0.029124,100,24576,1
0.029015,100,24576,1
0.290547,1000,24576,1
0.289545,1000,24576,1
0.289772,1000,24576,1
0.291700,1000,24576,1
0.291360,1000,24576,1
0.290812,1000,24576,1
0.290823,1000,24576,1
0.290666,1000,24576,1
0.290229,1000,24576,1
0.291200,1000,24576,1
2.903342,10000,24576,1
2.902520,10000,24576,1
2.903990,10000,24576,1
2.903941,10000,24576,1
2.910420,10000,24576,1
2.903596,10000,24576,1
2.904850,10000,24576,1
2.908473,10000,24576,1
2.901709,10000,24576,1
2.902536,10000,24576,1
29.068451,100000,24576,1
29.110942,100000,24576,1
29.053838,100000,24576,1
29.092684,100000,24576,1
29.110343,100000,24576,1
29.129190,100000,24576,1
29.153456,100000,24576,1
29.135980,100000,24576,1
29.079840,100000,24576,1
29.091846,100000,24576,1
