0.0176133,10,196608,16
0.00594171,10,196608,16
0.0284434,10,196608,16
0.0115972,10,196608,16
0.0116789,10,196608,16
0.00477014,10,196608,16
0.00429083,10,196608,16
0.00790387,10,196608,16
0.0211481,10,196608,16
0.0185401,10,196608,16
0.0354355,100,196608,16
0.0198047,100,196608,16
0.0213999,100,196608,16
0.0194709,100,196608,16
0.0328575,100,196608,16
0.0251818,100,196608,16
0.0307108,100,196608,16
0.0262858,100,196608,16
0.0204607,100,196608,16
0.0228388,100,196608,16
0.167544,1000,196608,16
0.17415,1000,196608,16
0.186019,1000,196608,16
0.21181,1000,196608,16
0.169977,1000,196608,16
0.174659,1000,196608,16
0.175167,1000,196608,16
0.164593,1000,196608,16
0.17766,1000,196608,16
0.165055,1000,196608,16
1.61789,10000,196608,16
1.62434,10000,196608,16
1.61899,10000,196608,16
1.60888,10000,196608,16
1.61474,10000,196608,16
1.63587,10000,196608,16
1.64552,10000,196608,16
1.6086,10000,196608,16
1.61146,10000,196608,16
1.62959,10000,196608,16
16.0733,100000,196608,16
16.1544,100000,196608,16
15.9508,100000,196608,16
15.5736,100000,196608,16
15.7374,100000,196608,16
15.6758,100000,196608,16
15.7002,100000,196608,16
15.7782,100000,196608,16
15.9091,100000,196608,16
15.6049,100000,196608,16
