0.00198635,10,24576,2
0.00197197,10,24576,2
0.00204317,10,24576,2
0.00210319,10,24576,2
0.00193936,10,24576,2
0.00206027,10,24576,2
0.0019706,10,24576,2
0.00199304,10,24576,2
0.00198863,10,24576,2
0.00194005,10,24576,2
0.0152248,100,24576,2
0.01537,100,24576,2
0.0154924,100,24576,2
0.0154834,100,24576,2
0.0154788,100,24576,2
0.0152671,100,24576,2
0.0154581,100,24576,2
0.0153348,100,24576,2
0.0154831,100,24576,2
0.0153938,100,24576,2
0.14792,1000,24576,2
0.147724,1000,24576,2
0.147983,1000,24576,2
0.148008,1000,24576,2
0.148549,1000,24576,2
0.148304,1000,24576,2
0.148488,1000,24576,2
0.148597,1000,24576,2
0.14825,1000,24576,2
0.149205,1000,24576,2
1.4799,10000,24576,2
1.48836,10000,24576,2
1.47776,10000,24576,2
1.47952,10000,24576,2
1.48239,10000,24576,2
1.47943,10000,24576,2
1.47694,10000,24576,2
1.47825,10000,24576,2
1.47696,10000,24576,2
1.47797,10000,24576,2
14.7617,100000,24576,2
14.7597,100000,24576,2
14.7895,100000,24576,2
14.7962,100000,24576,2
14.7517,100000,24576,2
14.8058,100000,24576,2
14.8177,100000,24576,2
14.7633,100000,24576,2
14.7519,100000,24576,2
14.7738,100000,24576,2
