0.00130755,10,24576,8
0.00232186,10,24576,8
0.00139191,10,24576,8
0.00135745,10,24576,8
0.00131771,10,24576,8
0.00134794,10,24576,8
0.00133141,10,24576,8
0.0105456,10,24576,8
0.00171741,10,24576,8
0.0012716,10,24576,8
0.00530867,100,24576,8
0.00523971,100,24576,8
0.00570676,100,24576,8
0.00879849,100,24576,8
0.00539425,100,24576,8
0.0113237,100,24576,8
0.00989066,100,24576,8
0.00530169,100,24576,8
0.00631167,100,24576,8
0.00525718,100,24576,8
0.0444731,1000,24576,8
0.0447086,1000,24576,8
0.0450739,1000,24576,8
0.0484059,1000,24576,8
0.0448404,1000,24576,8
0.0511082,1000,24576,8
0.0447844,1000,24576,8
0.0453552,1000,24576,8
0.0442521,1000,24576,8
0.0445551,1000,24576,8
0.432234,10000,24576,8
0.432052,10000,24576,8
0.434403,10000,24576,8
0.434369,10000,24576,8
0.433268,10000,24576,8
0.433558,10000,24576,8
0.436069,10000,24576,8
0.435111,10000,24576,8
0.431054,10000,24576,8
0.431251,10000,24576,8
4.34373,100000,24576,8
4.32461,100000,24576,8
4.34676,100000,24576,8
4.30508,100000,24576,8
4.32464,100000,24576,8
4.35031,100000,24576,8
4.34303,100000,24576,8
4.3719,100000,24576,8
4.31667,100000,24576,8
4.36282,100000,24576,8
