0.0159687,10,196608,2
0.0168963,10,196608,2
0.0181877,10,196608,2
0.0170619,10,196608,2
0.0161857,10,196608,2
0.0168952,10,196608,2
0.0173339,10,196608,2
0.01647,10,196608,2
0.0170193,10,196608,2
0.0169435,10,196608,2
0.140439,100,196608,2
0.140147,100,196608,2
0.13992,100,196608,2
0.141445,100,196608,2
0.141586,100,196608,2
0.14053,100,196608,2
0.139733,100,196608,2
0.14084,100,196608,2
0.140771,100,196608,2
0.140896,100,196608,2
1.38017,1000,196608,2
1.38288,1000,196608,2
1.38315,1000,196608,2
1.38446,1000,196608,2
1.37724,1000,196608,2
1.38134,1000,196608,2
1.37471,1000,196608,2
1.37961,1000,196608,2
1.3883,1000,196608,2
1.37855,1000,196608,2
13.7213,10000,196608,2
13.73,10000,196608,2
13.7441,10000,196608,2
13.7314,10000,196608,2
