0.0296286,10,589824,4
0.0260222,10,589824,4
0.0261704,10,589824,4
0.0261449,10,589824,4
0.0259111,10,589824,4
0.0257191,10,589824,4
0.0261056,10,589824,4
0.0261591,10,589824,4
0.0259051,10,589824,4
0.0261354,10,589824,4
0.212314,100,589824,4
0.210848,100,589824,4
0.210338,100,589824,4
0.210282,100,589824,4
0.209969,100,589824,4
0.220799,100,589824,4
0.210864,100,589824,4
0.211016,100,589824,4
0.211217,100,589824,4
0.210958,100,589824,4
2.05953,1000,589824,4
2.06128,1000,589824,4
2.05876,1000,589824,4
2.06428,1000,589824,4
2.06209,1000,589824,4
2.06544,1000,589824,4
2.06363,1000,589824,4
2.06255,1000,589824,4
2.06676,1000,589824,4
2.0616,1000,589824,4
20.5577,10000,589824,4
20.4881,10000,589824,4
20.4938,10000,589824,4
20.4849,10000,589824,4
20.5469,10000,589824,4
20.5917,10000,589824,4
20.5856,10000,589824,4
20.4963,10000,589824,4
20.5209,10000,589824,4
20.5253,10000,589824,4
205.346,100000,589824,4
204.908,100000,589824,4
205.41,100000,589824,4
205.283,100000,589824,4
204.528,100000,589824,4
205.443,100000,589824,4
205.782,100000,589824,4
205.791,100000,589824,4
205.219,100000,589824,4
205.675,100000,589824,4
