0.0053745,10,196608,8
0.00603265,10,196608,8
0.00609664,10,196608,8
0.00571774,10,196608,8
0.0060472,10,196608,8
0.0058964,10,196608,8
0.0095065,10,196608,8
0.00510367,10,196608,8
0.00570907,10,196608,8
0.0056676,10,196608,8
0.034038,100,196608,8
0.0349029,100,196608,8
0.0386578,100,196608,8
0.03487,100,196608,8
0.0356568,100,196608,8
0.0348988,100,196608,8
0.034386,100,196608,8
0.0338286,100,196608,8
0.0397814,100,196608,8
0.0355987,100,196608,8
0.318565,1000,196608,8
0.317822,1000,196608,8
0.31923,1000,196608,8
0.321197,1000,196608,8
0.318455,1000,196608,8
0.320566,1000,196608,8
0.320177,1000,196608,8
0.319156,1000,196608,8
0.318627,1000,196608,8
0.320716,1000,196608,8
3.1856,10000,196608,8
3.15485,10000,196608,8
3.18708,10000,196608,8
3.18844,10000,196608,8
3.17142,10000,196608,8
3.16087,10000,196608,8
3.18392,10000,196608,8
3.19795,10000,196608,8
3.20545,10000,196608,8
3.13731,10000,196608,8
31.2436,100000,196608,8
31.6205,100000,196608,8
31.5132,100000,196608,8
31.6523,100000,196608,8
31.4505,100000,196608,8
31.327,100000,196608,8
31.4668,100000,196608,8
31.2495,100000,196608,8
31.0536,100000,196608,8
31.3012,100000,196608,8
