0.00373884,10,49152,2
0.00373558,10,49152,2
0.0038183,10,49152,2
0.00372844,10,49152,2
0.00371518,10,49152,2
0.00368513,10,49152,2
0.00370238,10,49152,2
0.00372167,10,49152,2
0.00383794,10,49152,2
0.00378053,10,49152,2
0.0303576,100,49152,2
0.030547,100,49152,2
0.030487,100,49152,2
0.0304783,100,49152,2
0.0302289,100,49152,2
0.0303389,100,49152,2
0.0305019,100,49152,2
0.0303867,100,49152,2
0.0304077,100,49152,2
0.0302753,100,49152,2
0.295303,1000,49152,2
0.295472,1000,49152,2
0.295083,1000,49152,2
0.294899,1000,49152,2
0.295959,1000,49152,2
0.295628,1000,49152,2
0.295344,1000,49152,2
0.295069,1000,49152,2
0.295848,1000,49152,2
0.318634,1000,49152,2
2.94909,10000,49152,2
2.94545,10000,49152,2
2.94783,10000,49152,2
2.94498,10000,49152,2
2.94868,10000,49152,2
2.94505,10000,49152,2
2.96225,10000,49152,2
2.97162,10000,49152,2
2.96351,10000,49152,2
2.96912,10000,49152,2
29.5342,100000,49152,2
29.5189,100000,49152,2
29.406,100000,49152,2
29.4328,100000,49152,2
29.5335,100000,49152,2
29.5912,100000,49152,2
29.4912,100000,49152,2
29.4297,100000,49152,2
29.542,100000,49152,2
29.4081,100000,49152,2
