0.029096,10,196608,2
0.0291121,10,196608,2
0.0289746,10,196608,2
0.0289201,10,196608,2
0.0291697,10,196608,2
0.0288547,10,196608,2
0.028944,10,196608,2
0.0290384,10,196608,2
0.0287912,10,196608,2
0.0290952,10,196608,2
0.285654,100,196608,2
0.28729,100,196608,2
0.269178,100,196608,2
0.341097,100,196608,2
0.285928,100,196608,2
0.285019,100,196608,2
0.529484,100,196608,2
0.286124,100,196608,2
0.270632,100,196608,2
0.288761,100,196608,2
3.96221,1000,196608,2
3.78907,1000,196608,2
4.88389,1000,196608,2
4.96688,1000,196608,2
3.99155,1000,196608,2
4.12367,1000,196608,2
4.45409,1000,196608,2
4.00025,1000,196608,2
4.32953,1000,196608,2
5.09316,1000,196608,2
48.7598,10000,196608,2
51.7241,10000,196608,2
46.0272,10000,196608,2
47.858,10000,196608,2
14.2032,10000,196608,2
13.96,10000,196608,2
13.8536,10000,196608,2
13.7289,10000,196608,2
13.6422,10000,196608,2
13.5814,10000,196608,2
136.469,100000,196608,2
136.37,100000,196608,2
136.021,100000,196608,2
135.881,100000,196608,2
136.132,100000,196608,2
136.034,100000,196608,2
136.022,100000,196608,2
136.393,100000,196608,2
135.905,100000,196608,2
136.509,100000,196608,2
