0.0483028,10,589824,2
0.0480531,10,589824,2
0.0472471,10,589824,2
0.0473168,10,589824,2
0.0482002,10,589824,2
0.0482604,10,589824,2
0.0473407,10,589824,2
0.0481662,10,589824,2
0.0472654,10,589824,2
0.0478079,10,589824,2
0.417386,100,589824,2
0.419332,100,589824,2
0.415992,100,589824,2
0.418346,100,589824,2
0.418192,100,589824,2
0.417619,100,589824,2
0.417259,100,589824,2
0.417222,100,589824,2
0.4171,100,589824,2
0.418821,100,589824,2
4.11322,1000,589824,2
4.11177,1000,589824,2
4.11708,1000,589824,2
4.11954,1000,589824,2
4.11334,1000,589824,2
4.12002,1000,589824,2
4.11506,1000,589824,2
4.11351,1000,589824,2
4.10801,1000,589824,2
4.11246,1000,589824,2
40.8413,10000,589824,2
40.8764,10000,589824,2
41.0148,10000,589824,2
40.9494,10000,589824,2
40.886,10000,589824,2
40.8741,10000,589824,2
40.7641,10000,589824,2
40.8197,10000,589824,2
40.843,10000,589824,2
40.9319,10000,589824,2
410.303,100000,589824,2
410.881,100000,589824,2
408.977,100000,589824,2
408.742,100000,589824,2
409.432,100000,589824,2
408.514,100000,589824,2
408.66,100000,589824,2
408.247,100000,589824,2
409.829,100000,589824,2
578.163,100000,589824,2
